,Logistic,KNN,SVM,RF,ExT,Ada,Grad,XGB,CatB,MLP
0,0.7500000000000001,0.7476635514018692,0.8256880733944955,0.8256880733944955,0.830188679245283,0.7184466019417475,0.8039215686274509,0.8461538461538461,0.8598130841121496,0.8571428571428572
1,0.7777777777777778,0.7524752475247524,0.7878787878787877,0.8214285714285715,0.8035714285714286,0.72,0.7254901960784315,0.8411214953271028,0.8256880733944955,0.8363636363636364
2,0.7777777777777778,0.7636363636363638,0.7999999999999999,0.8141592920353983,0.7894736842105262,0.7547169811320754,0.8468468468468469,0.817391304347826,0.8288288288288288,0.8596491228070176
3,0.7850467289719626,0.7387387387387387,0.7524752475247524,0.8037383177570094,0.7962962962962963,0.6902654867256637,0.8349514563106796,0.7924528301886792,0.8076923076923077,0.7999999999999999
4,0.8141592920353983,0.7666666666666667,0.8108108108108109,0.8099173553719008,0.8166666666666667,0.7142857142857143,0.8392857142857144,0.8376068376068377,0.8403361344537816,0.8305084745762712
5,0.74,0.7307692307692308,0.7878787878787878,0.8113207547169812,0.8113207547169812,0.6875,0.8282828282828283,0.7999999999999999,0.826923076923077,0.826923076923077
6,0.78,0.7428571428571428,0.803921568627451,0.8124999999999999,0.8041237113402062,0.712871287128713,0.8316831683168316,0.8041237113402062,0.8431372549019608,0.8080808080808081
7,0.8073394495412846,0.8039215686274509,0.8037383177570094,0.8490566037735849,0.8411214953271028,0.723404255319149,0.8737864077669903,0.838095238095238,0.8431372549019608,0.8363636363636364
8,0.7254901960784315,0.7663551401869159,0.7619047619047618,0.7547169811320754,0.7476635514018692,0.7524752475247524,0.7766990291262137,0.7706422018348624,0.7735849056603773,0.7619047619047618
9,0.7920792079207921,0.8113207547169811,0.8461538461538461,0.8679245283018868,0.8571428571428571,0.7835051546391752,0.823529411764706,0.8807339449541284,0.8490566037735849,0.8888888888888888
10,0.6792452830188679,0.7387387387387387,0.7924528301886792,0.7964601769911505,0.7931034482758621,0.594059405940594,0.7889908256880734,0.7706422018348624,0.8181818181818182,0.7747747747747747
11,0.7428571428571428,0.76,0.7735849056603773,0.7999999999999999,0.8148148148148148,0.68,0.7663551401869159,0.7889908256880734,0.8113207547169811,0.8113207547169811
12,0.7766990291262137,0.7476635514018692,0.7884615384615384,0.8073394495412846,0.7962962962962963,0.7289719626168224,0.796116504854369,0.8256880733944955,0.7999999999999999,0.8155339805825242
13,0.7747747747747747,0.717948717948718,0.7521367521367521,0.7833333333333333,0.7899159663865546,0.6851851851851852,0.7610619469026549,0.8032786885245901,0.7899159663865546,0.8235294117647058
14,0.7777777777777778,0.7358490566037735,0.7722772277227723,0.875,0.8318584070796461,0.7047619047619048,0.7884615384615384,0.8333333333333334,0.8545454545454546,0.8545454545454546
15,0.8518518518518519,0.7999999999999999,0.811881188118812,0.8571428571428571,0.8598130841121496,0.7843137254901962,0.8380952380952382,0.897196261682243,0.897196261682243,0.8888888888888888
16,0.8543689320388349,0.8235294117647058,0.910891089108911,0.8514851485148515,0.8484848484848485,0.8155339805825242,0.8600000000000001,0.8210526315789474,0.8686868686868686,0.865979381443299
17,0.8181818181818182,0.8717948717948718,0.8363636363636364,0.8037383177570094,0.8148148148148148,0.7636363636363638,0.8518518518518519,0.8545454545454546,0.8598130841121496,0.8761904761904761
18,0.7474747474747475,0.7755102040816326,0.8210526315789473,0.8247422680412371,0.8484848484848485,0.72,0.8043478260869565,0.845360824742268,0.8421052631578947,0.8200000000000001
19,0.7450980392156864,0.7272727272727273,0.7924528301886792,0.7663551401869159,0.7592592592592593,0.7222222222222222,0.7766990291262137,0.7663551401869159,0.7619047619047618,0.8108108108108109
20,0.8073394495412846,0.7962962962962963,0.8490566037735849,0.8623853211009175,0.7999999999999999,0.8155339805825242,0.8867924528301887,0.830188679245283,0.8727272727272727,0.8392857142857144
21,0.8333333333333334,0.8256880733944955,0.8653846153846153,0.8888888888888888,0.8571428571428572,0.7927927927927928,0.838095238095238,0.8623853211009175,0.8785046728971964,0.8703703703703703
22,0.808080808080808,0.7692307692307692,0.8155339805825242,0.8190476190476189,0.830188679245283,0.7578947368421053,0.7722772277227723,0.8316831683168316,0.84,0.8039215686274509
23,0.7962962962962963,0.8035714285714286,0.8598130841121496,0.8495575221238938,0.8571428571428572,0.7454545454545455,0.8545454545454546,0.8495575221238938,0.8468468468468469,0.8695652173913043
24,0.7927927927927928,0.7931034482758621,0.8141592920353983,0.8376068376068377,0.8141592920353983,0.7894736842105262,0.8318584070796461,0.8333333333333334,0.8495575221238938,0.8288288288288288
25,0.6796116504854369,0.616822429906542,0.7747747747747747,0.7787610619469026,0.8108108108108107,0.6730769230769231,0.7777777777777778,0.7964601769911505,0.7706422018348623,0.7894736842105263
26,0.693069306930693,0.7474747474747474,0.7578947368421052,0.8224299065420562,0.8037383177570094,0.66,0.7474747474747474,0.8037383177570094,0.811881188118812,0.7884615384615384
27,0.7522935779816514,0.7636363636363638,0.7962962962962963,0.8181818181818182,0.8256880733944955,0.7368421052631579,0.8113207547169811,0.8181818181818182,0.8224299065420562,0.8214285714285715
28,0.7999999999999999,0.7777777777777778,0.823529411764706,0.8214285714285715,0.8108108108108109,0.6909090909090909,0.830188679245283,0.8363636363636364,0.8113207547169811,0.7833333333333333
29,0.6808510638297872,0.6521739130434783,0.6304347826086957,0.6666666666666666,0.6599999999999999,0.6666666666666666,0.6666666666666666,0.6868686868686867,0.6666666666666666,0.6938775510204083
