,Logistic,KNN,SVM,RF,ExT,Ada,Grad,XGB,CatB,MLP
0,0.7524752475247524,0.7524752475247524,0.7916666666666665,0.8235294117647058,0.8,0.7272727272727272,0.8041237113402061,0.8421052631578948,0.8125,0.8118811881188118
1,0.7865168539325842,0.782608695652174,0.8045977011494253,0.8314606741573034,0.8409090909090908,0.7777777777777778,0.7954545454545455,0.8571428571428572,0.8222222222222222,0.8351648351648353
2,0.6593406593406593,0.7070707070707072,0.7446808510638298,0.7446808510638298,0.7741935483870968,0.6153846153846153,0.723404255319149,0.7446808510638298,0.7368421052631581,0.7070707070707072
3,0.7476635514018691,0.7428571428571428,0.7884615384615384,0.7254901960784313,0.7070707070707072,0.7522935779816514,0.7924528301886793,0.7474747474747474,0.7676767676767676,0.76
4,0.7628865979381443,0.7755102040816326,0.8125,0.8080808080808082,0.7959183673469388,0.7291666666666667,0.7956989247311828,0.78,0.7959183673469388,0.78
5,0.6909090909090909,0.7592592592592593,0.7706422018348624,0.7592592592592593,0.7592592592592593,0.7321428571428572,0.7777777777777777,0.7818181818181817,0.826923076923077,0.7407407407407408
6,0.6875000000000001,0.7000000000000001,0.702127659574468,0.6792452830188679,0.7474747474747474,0.6666666666666666,0.6875000000000001,0.6875000000000001,0.7216494845360826,0.6881720430107526
7,0.6292134831460674,0.6304347826086958,0.6739130434782609,0.7096774193548386,0.6666666666666666,0.6222222222222223,0.6666666666666666,0.6595744680851063,0.6808510638297872,0.6024096385542169
8,0.5833333333333334,0.6666666666666666,0.7083333333333333,0.7200000000000001,0.7474747474747474,0.5979381443298969,0.6597938144329897,0.6804123711340205,0.7578947368421053,0.6938775510204082
9,0.7578947368421053,0.7956989247311828,0.782608695652174,0.8351648351648353,0.782608695652174,0.7311827956989247,0.8085106382978723,0.8085106382978723,0.782608695652174,0.7446808510638298
10,0.7472527472527472,0.7959183673469388,0.7872340425531914,0.8333333333333334,0.8297872340425533,0.7191011235955055,0.8,0.7789473684210526,0.7789473684210526,0.7628865979381444
11,0.711111111111111,0.7422680412371135,0.7368421052631581,0.7708333333333333,0.8163265306122449,0.711111111111111,0.723404255319149,0.7708333333333333,0.7446808510638298,0.74
12,0.6739130434782609,0.702127659574468,0.7311827956989247,0.6947368421052631,0.6597938144329897,0.6666666666666666,0.7551020408163265,0.7200000000000001,0.7422680412371135,0.6808510638297872
13,0.7184466019417476,0.7706422018348624,0.8076923076923077,0.8080808080808082,0.792079207920792,0.7115384615384615,0.803921568627451,0.7916666666666667,0.82,0.7924528301886793
14,0.7326732673267328,0.7547169811320756,0.816326530612245,0.7916666666666667,0.8172043010752689,0.7272727272727272,0.7843137254901961,0.7912087912087912,0.7916666666666667,0.7628865979381443
15,0.7,0.6990291262135921,0.7551020408163266,0.8125,0.8118811881188118,0.6796116504854369,0.7234042553191491,0.76,0.7959183673469388,0.7692307692307692
16,0.6666666666666666,0.7083333333333333,0.7659574468085106,0.6593406593406593,0.6666666666666667,0.6206896551724138,0.7789473684210526,0.6666666666666667,0.7415730337078652,0.6966292134831462
17,0.6990291262135923,0.686868686868687,0.7142857142857143,0.7799999999999999,0.7676767676767676,0.7058823529411764,0.7142857142857143,0.7920792079207921,0.7499999999999999,0.7446808510638298
18,0.7551020408163265,0.7311827956989247,0.7526881720430106,0.7708333333333333,0.7659574468085106,0.7422680412371135,0.7446808510638298,0.7096774193548386,0.7608695652173914,0.7578947368421053
19,0.6923076923076923,0.6990291262135923,0.7474747474747474,0.7551020408163265,0.7551020408163265,0.62,0.7216494845360826,0.7368421052631581,0.7422680412371135,0.7368421052631581
20,0.6516853932584269,0.6736842105263158,0.7311827956989247,0.7422680412371135,0.7708333333333333,0.6593406593406593,0.7032967032967032,0.7499999999999999,0.7446808510638298,0.7835051546391752
21,0.7755102040816326,0.8210526315789473,0.8125,0.8,0.8,0.7499999999999999,0.8247422680412372,0.7499999999999999,0.8333333333333334,0.7422680412371135
22,0.7446808510638298,0.7676767676767676,0.7872340425531914,0.8210526315789473,0.7956989247311828,0.7446808510638298,0.7789473684210526,0.7659574468085106,0.7912087912087913,0.7578947368421053
23,0.6804123711340208,0.7422680412371133,0.7446808510638298,0.7500000000000001,0.7692307692307692,0.6597938144329897,0.7422680412371133,0.761904761904762,0.78,0.7524752475247525
24,0.7346938775510204,0.72,0.7526881720430109,0.7346938775510204,0.7551020408163266,0.7010309278350516,0.7391304347826089,0.76,0.7157894736842104,0.7346938775510204
25,0.6796116504854369,0.7254901960784313,0.7524752475247525,0.7916666666666667,0.7789473684210526,0.6796116504854369,0.74,0.836734693877551,0.8041237113402062,0.7578947368421052
26,0.6808510638297872,0.7346938775510203,0.7391304347826086,0.7272727272727272,0.7555555555555555,0.6451612903225806,0.7173913043478259,0.7415730337078652,0.7640449438202247,0.7173913043478259
27,0.6981132075471698,0.7339449541284403,0.7407407407407407,0.819047619047619,0.8155339805825242,0.7184466019417475,0.7102803738317757,0.7843137254901962,0.7884615384615385,0.8037383177570093
28,0.6666666666666666,0.6521739130434783,0.7096774193548386,0.7083333333333333,0.7499999999999999,0.6666666666666666,0.7173913043478259,0.6666666666666666,0.7083333333333333,0.6923076923076923
29,0.7956989247311828,0.723404255319149,0.7912087912087913,0.8421052631578948,0.8478260869565216,0.7659574468085106,0.7956989247311828,0.8085106382978723,0.8478260869565216,0.8089887640449438
