,Logistic,KNN,SVM,RF,ExT,Ada,Grad,XGB,CatB,MLP
0,0.8775510204081632,0.7816091954022988,0.8222222222222222,0.8631578947368421,0.8775510204081632,0.7956989247311829,0.836734693877551,0.8775510204081632,0.8631578947368421,0.8602150537634408
1,0.7010309278350516,0.6382978723404256,0.7083333333333334,0.7474747474747475,0.7142857142857142,0.6382978723404256,0.7446808510638298,0.6736842105263158,0.7422680412371135,0.6595744680851064
2,0.7346938775510204,0.8333333333333334,0.76,0.7692307692307692,0.7809523809523811,0.7291666666666665,0.76,0.737864077669903,0.7647058823529411,0.75
3,0.7789473684210526,0.6666666666666666,0.7415730337078651,0.7692307692307692,0.7692307692307692,0.7356321839080459,0.7272727272727272,0.7526881720430108,0.7912087912087912,0.7608695652173914
4,0.6966292134831461,0.7126436781609194,0.7333333333333334,0.6966292134831461,0.7096774193548386,0.7294117647058824,0.7294117647058824,0.7096774193548386,0.6976744186046512,0.6666666666666667
5,0.7676767676767676,0.7368421052631581,0.7446808510638298,0.7422680412371135,0.7755102040816326,0.7157894736842104,0.7676767676767676,0.7450980392156863,0.7676767676767676,0.7572815533980582
6,0.7692307692307692,0.7441860465116279,0.7710843373493975,0.75,0.7692307692307692,0.7126436781609196,0.8409090909090908,0.7912087912087913,0.7674418604651163,0.7640449438202247
7,0.8085106382978724,0.8297872340425533,0.8659793814432989,0.7956989247311829,0.7872340425531915,0.8247422680412372,0.875,0.7999999999999999,0.8260869565217391,0.8125
8,0.8085106382978724,0.7294117647058824,0.7640449438202247,0.8085106382978724,0.7872340425531915,0.7956989247311829,0.7912087912087912,0.8172043010752689,0.8043478260869567,0.8478260869565218
9,0.7789473684210526,0.7142857142857143,0.761904761904762,0.7415730337078651,0.7608695652173914,0.7727272727272727,0.8351648351648352,0.7311827956989247,0.7692307692307692,0.7446808510638298
10,0.7047619047619048,0.7096774193548386,0.7524752475247525,0.76,0.7450980392156864,0.693069306930693,0.74,0.7450980392156864,0.76,0.7422680412371135
11,0.7916666666666666,0.7692307692307692,0.7956989247311829,0.7835051546391752,0.7959183673469388,0.7826086956521738,0.7826086956521738,0.8247422680412372,0.7872340425531915,0.8041237113402061
12,0.8247422680412372,0.7640449438202247,0.7640449438202247,0.75,0.7628865979381444,0.8297872340425533,0.7692307692307692,0.7578947368421053,0.7608695652173914,0.8
13,0.8333333333333334,0.7356321839080459,0.8000000000000002,0.8222222222222222,0.840909090909091,0.7415730337078651,0.8297872340425533,0.8314606741573034,0.8045977011494253,0.8043478260869567
14,0.7391304347826088,0.7472527472527473,0.75,0.7191011235955055,0.7252747252747254,0.7096774193548386,0.7032967032967034,0.6808510638297872,0.7415730337078651,0.7126436781609194
15,0.7878787878787878,0.7415730337078652,0.7872340425531914,0.8080808080808082,0.7755102040816326,0.7608695652173914,0.7789473684210526,0.7799999999999999,0.7755102040816326,0.7878787878787878
16,0.7010309278350516,0.7391304347826086,0.7191011235955055,0.7608695652173914,0.8,0.6739130434782609,0.7391304347826086,0.7741935483870968,0.7391304347826086,0.7526881720430106
17,0.8139534883720931,0.7317073170731708,0.75,0.738095238095238,0.738095238095238,0.7999999999999999,0.8095238095238096,0.75,0.75,0.744186046511628
18,0.7708333333333333,0.7111111111111111,0.7692307692307692,0.7835051546391752,0.8085106382978724,0.8297872340425533,0.8282828282828283,0.7959183673469388,0.8210526315789474,0.7608695652173914
19,0.8210526315789474,0.6888888888888889,0.7741935483870969,0.7291666666666665,0.7291666666666665,0.7294117647058824,0.8085106382978724,0.75,0.7789473684210526,0.7959183673469388
20,0.7422680412371135,0.7045454545454546,0.7865168539325843,0.7956989247311829,0.7956989247311829,0.7333333333333334,0.7191011235955055,0.8541666666666666,0.8043478260869567,0.7916666666666666
21,0.8444444444444444,0.7906976744186046,0.8372093023255814,0.8181818181818182,0.8089887640449439,0.8139534883720931,0.8478260869565218,0.8222222222222222,0.8314606741573034,0.8172043010752689
22,0.7368421052631579,0.7578947368421053,0.7526881720430108,0.7676767676767677,0.7959183673469388,0.6956521739130435,0.7659574468085107,0.7916666666666666,0.75,0.7391304347826088
23,0.7692307692307692,0.7111111111111111,0.7391304347826088,0.7032967032967034,0.6888888888888889,0.7096774193548386,0.6741573033707865,0.7096774193548386,0.7032967032967034,0.7346938775510204
24,0.7307692307692307,0.723404255319149,0.7578947368421053,0.7422680412371135,0.7070707070707071,0.7578947368421053,0.8080808080808081,0.7474747474747475,0.8,0.7676767676767677
25,0.7956989247311828,0.7446808510638298,0.7692307692307692,0.7252747252747253,0.711111111111111,0.7586206896551724,0.7608695652173914,0.7526881720430106,0.7252747252747253,0.7526881720430106
26,0.7843137254901962,0.7346938775510203,0.7628865979381444,0.7878787878787878,0.7843137254901962,0.7272727272727272,0.7676767676767676,0.803921568627451,0.7722772277227722,0.7916666666666665
27,0.7727272727272727,0.6976744186046512,0.7674418604651162,0.7526881720430108,0.7608695652173914,0.7356321839080459,0.7727272727272727,0.7469879518072288,0.7209302325581395,0.7916666666666666
28,0.816326530612245,0.7777777777777777,0.8210526315789474,0.8247422680412372,0.836734693877551,0.7628865979381444,0.8247422680412372,0.8200000000000001,0.8541666666666666,0.7916666666666666
29,0.8314606741573034,0.7000000000000001,0.7560975609756098,0.8139534883720931,0.8045977011494253,0.761904761904762,0.8235294117647058,0.8089887640449439,0.7857142857142857,0.8181818181818182
