,Logistic,KNN,SVM,RF,ExT,Ada,Grad,XGB,CatB,MLP
0,0.7766990291262137,0.7777777777777777,0.792079207920792,0.78,0.78,0.7476635514018691,0.780952380952381,0.8118811881188118,0.7722772277227723,0.8037383177570094
1,0.6262626262626263,0.6666666666666666,0.6538461538461539,0.7184466019417476,0.7428571428571428,0.6326530612244898,0.7307692307692308,0.7,0.7378640776699028,0.6666666666666666
2,0.7216494845360825,0.7474747474747474,0.7578947368421052,0.782608695652174,0.7578947368421052,0.7,0.7422680412371133,0.7789473684210526,0.7789473684210526,0.7741935483870969
3,0.702127659574468,0.6804123711340208,0.7234042553191491,0.7272727272727272,0.693069306930693,0.6458333333333334,0.7391304347826089,0.7551020408163266,0.7216494845360825,0.7070707070707072
4,0.723404255319149,0.7346938775510203,0.7789473684210526,0.7474747474747474,0.7368421052631581,0.7096774193548386,0.7422680412371135,0.7499999999999999,0.7676767676767676,0.7096774193548386
5,0.7916666666666665,0.8247422680412372,0.8333333333333334,0.8172043010752688,0.8085106382978723,0.7708333333333333,0.8686868686868686,0.8043478260869564,0.8421052631578948,0.782608695652174
6,0.6947368421052631,0.7526881720430106,0.7755102040816326,0.7157894736842104,0.7391304347826086,0.7096774193548386,0.8125,0.7368421052631581,0.7916666666666665,0.7608695652173914
7,0.7555555555555556,0.7659574468085107,0.7741935483870969,0.792079207920792,0.7878787878787878,0.7500000000000001,0.7472527472527474,0.782608695652174,0.8085106382978724,0.7311827956989247
8,0.76,0.74,0.7789473684210526,0.8155339805825242,0.7884615384615384,0.7722772277227723,0.8125,0.8000000000000002,0.8514851485148515,0.8080808080808082
9,0.7096774193548386,0.7157894736842104,0.7446808510638298,0.7422680412371133,0.7676767676767676,0.7032967032967035,0.7526881720430109,0.7216494845360825,0.7555555555555556,0.7499999999999999
10,0.6262626262626263,0.6666666666666666,0.6666666666666666,0.7037037037037037,0.673076923076923,0.6391752577319586,0.7047619047619048,0.7450980392156863,0.7307692307692308,0.7272727272727272
11,0.7446808510638298,0.7578947368421052,0.7912087912087912,0.7956989247311828,0.8,0.7234042553191491,0.8,0.8,0.7789473684210526,0.7872340425531915
12,0.673469387755102,0.717391304347826,0.6956521739130435,0.6947368421052631,0.6808510638297872,0.6666666666666666,0.6736842105263158,0.7070707070707072,0.7234042553191491,0.6595744680851063
13,0.7311827956989247,0.78,0.7959183673469388,0.7789473684210526,0.7872340425531915,0.7157894736842104,0.7916666666666667,0.7916666666666667,0.8282828282828283,0.7777777777777777
14,0.6881720430107526,0.7346938775510203,0.7096774193548386,0.7956989247311828,0.8210526315789473,0.6593406593406593,0.7252747252747253,0.8421052631578948,0.826086956521739,0.8316831683168318
15,0.7499999999999999,0.7920792079207921,0.7755102040816326,0.7450980392156863,0.7692307692307693,0.7578947368421053,0.7708333333333333,0.7474747474747474,0.7789473684210526,0.6947368421052631
16,0.6444444444444445,0.6739130434782609,0.7045454545454547,0.7032967032967032,0.7173913043478259,0.5652173913043479,0.6896551724137931,0.6813186813186813,0.6888888888888889,0.6593406593406593
17,0.816326530612245,0.8282828282828283,0.8484848484848485,0.7422680412371133,0.7499999999999999,0.7755102040816326,0.8080808080808082,0.78,0.82,0.7959183673469388
18,0.7692307692307692,0.7843137254901961,0.7843137254901961,0.7722772277227723,0.8118811881188118,0.761904761904762,0.8155339805825242,0.8000000000000002,0.8247422680412372,0.8125
19,0.8118811881188118,0.7692307692307692,0.816326530612245,0.82,0.8316831683168315,0.7916666666666667,0.8484848484848485,0.836734693877551,0.8775510204081632,0.8627450980392156
20,0.5869565217391305,0.6105263157894737,0.6382978723404256,0.6947368421052631,0.6947368421052631,0.5806451612903226,0.6590909090909091,0.6382978723404256,0.6593406593406594,0.6956521739130435
21,0.7708333333333333,0.8041237113402062,0.7628865979381443,0.7663551401869159,0.7962962962962963,0.7311827956989247,0.836734693877551,0.8490566037735849,0.8282828282828283,0.8155339805825242
22,0.7592592592592593,0.7924528301886793,0.8000000000000002,0.8349514563106797,0.8712871287128714,0.7238095238095238,0.7884615384615384,0.8514851485148515,0.8235294117647058,0.7878787878787878
23,0.6292134831460674,0.6736842105263158,0.6808510638297872,0.7422680412371133,0.72,0.6136363636363636,0.7032967032967035,0.7422680412371133,0.7333333333333334,0.7346938775510204
24,0.723404255319149,0.7547169811320754,0.7799999999999999,0.7872340425531914,0.7708333333333333,0.6956521739130435,0.7216494845360826,0.8041237113402061,0.8080808080808082,0.8
25,0.7628865979381444,0.7499999999999999,0.7708333333333333,0.7551020408163265,0.7422680412371135,0.7872340425531914,0.7659574468085106,0.7789473684210526,0.8,0.7628865979381444
26,0.5979381443298969,0.6813186813186813,0.6666666666666666,0.6875000000000001,0.702127659574468,0.62,0.6881720430107526,0.7216494845360826,0.7083333333333333,0.7128712871287128
27,0.8541666666666666,0.8349514563106797,0.8484848484848485,0.76,0.7676767676767676,0.8333333333333333,0.8514851485148515,0.7499999999999999,0.8118811881188118,0.8155339805825242
28,0.7391304347826089,0.7628865979381443,0.7741935483870969,0.816326530612245,0.816326530612245,0.7499999999999999,0.7956989247311828,0.8,0.7956989247311828,0.8
29,0.7628865979381443,0.7843137254901961,0.8453608247422681,0.7789473684210526,0.7872340425531915,0.7608695652173915,0.8125,0.7835051546391754,0.8514851485148515,0.7191011235955057
