,Logistic,KNN,SVM,RF,ExT,Ada,Grad,XGB,CatB,MLP
0,0.7999999999999999,0.782608695652174,0.8247422680412371,0.8113207547169811,0.8148148148148148,0.7450980392156864,0.823529411764706,0.838095238095238,0.8113207547169811,0.7474747474747475
1,0.8785046728971964,0.7339449541284404,0.8155339805825242,0.838095238095238,0.8571428571428571,0.8571428571428571,0.8653846153846153,0.8761904761904761,0.8867924528301887,0.8644067796610169
2,0.8118811881188118,0.7216494845360826,0.7755102040816326,0.8041237113402061,0.8125000000000001,0.7843137254901961,0.7916666666666667,0.8247422680412371,0.8247422680412371,0.8163265306122449
3,0.8108108108108109,0.7289719626168224,0.7663551401869159,0.8141592920353983,0.8141592920353983,0.7663551401869159,0.8148148148148148,0.8035714285714286,0.8148148148148148,0.8108108108108109
4,0.9259259259259259,0.8113207547169811,0.8349514563106796,0.8653846153846153,0.838095238095238,0.7857142857142857,0.8333333333333334,0.8571428571428571,0.8761904761904761,0.9259259259259259
5,0.7924528301886792,0.7254901960784315,0.7843137254901961,0.7889908256880734,0.7777777777777778,0.7346938775510203,0.8224299065420562,0.7962962962962963,0.8148148148148148,0.7692307692307692
6,0.8256880733944955,0.7843137254901961,0.8737864077669903,0.8571428571428571,0.8461538461538461,0.7850467289719626,0.9090909090909091,0.8867924528301887,0.8867924528301887,0.8545454545454546
7,0.7962962962962963,0.7358490566037735,0.796116504854369,0.8440366972477065,0.8275862068965517,0.8037383177570094,0.796116504854369,0.8421052631578948,0.8703703703703703,0.8214285714285715
8,0.7547169811320754,0.7777777777777778,0.7924528301886792,0.8148148148148148,0.7818181818181819,0.7857142857142857,0.8155339805825242,0.8037383177570094,0.8571428571428571,0.7787610619469028
9,0.8869565217391304,0.8039215686274509,0.8200000000000001,0.8867924528301887,0.8785046728971964,0.8214285714285715,0.8490566037735849,0.8888888888888888,0.8679245283018868,0.912280701754386
10,0.8598130841121496,0.8163265306122449,0.8543689320388349,0.8761904761904761,0.8761904761904761,0.8518518518518519,0.9074074074074074,0.8990825688073394,0.9142857142857143,0.8695652173913043
11,0.84,0.78,0.8571428571428572,0.8333333333333334,0.8148148148148148,0.836734693877551,0.8599999999999999,0.8846153846153846,0.8514851485148516,0.8686868686868687
12,0.8113207547169811,0.6804123711340206,0.7391304347826088,0.8349514563106796,0.8349514563106796,0.7272727272727272,0.8039215686274509,0.8039215686274509,0.8316831683168316,0.8333333333333334
13,0.7706422018348624,0.6534653465346535,0.6601941747572815,0.7857142857142857,0.7857142857142857,0.7307692307692308,0.7358490566037735,0.8035714285714286,0.7857142857142857,0.7962962962962963
14,0.838095238095238,0.7850467289719626,0.7999999999999999,0.7850467289719626,0.7850467289719626,0.7735849056603773,0.8653846153846153,0.8349514563106796,0.8653846153846153,0.8037383177570094
15,0.8113207547169811,0.8148148148148148,0.8623853211009175,0.8545454545454546,0.8545454545454546,0.830188679245283,0.8785046728971964,0.8623853211009175,0.8703703703703703,0.8468468468468469
16,0.8166666666666667,0.7169811320754716,0.7663551401869159,0.782608695652174,0.7719298245614035,0.7433628318584071,0.7592592592592593,0.7818181818181819,0.7850467289719626,0.7833333333333333
17,0.830188679245283,0.7999999999999999,0.8118811881188118,0.7924528301886792,0.7722772277227723,0.8468468468468469,0.8113207547169811,0.8148148148148148,0.8113207547169811,0.823529411764706
18,0.830188679245283,0.8039215686274509,0.8076923076923077,0.8431372549019608,0.8349514563106796,0.7722772277227723,0.7843137254901961,0.8543689320388349,0.8349514563106796,0.8039215686274509
19,0.8214285714285715,0.8037383177570094,0.8256880733944955,0.8518518518518519,0.8440366972477065,0.817391304347826,0.8468468468468469,0.8518518518518519,0.8440366972477065,0.8035714285714286
20,0.8909090909090909,0.7920792079207921,0.7755102040816326,0.8155339805825242,0.8316831683168316,0.7889908256880734,0.8490566037735849,0.8190476190476189,0.8543689320388349,0.84
21,0.8703703703703703,0.7500000000000001,0.830188679245283,0.8468468468468469,0.8421052631578948,0.7999999999999999,0.8333333333333334,0.8495575221238938,0.897196261682243,0.8947368421052632
22,0.7102803738317758,0.7254901960784315,0.76,0.7619047619047618,0.7747747747747747,0.7010309278350516,0.7326732673267328,0.7592592592592593,0.7254901960784315,0.7592592592592593
23,0.8703703703703703,0.796116504854369,0.8514851485148516,0.9056603773584906,0.8867924528301887,0.8571428571428571,0.923076923076923,0.8888888888888888,0.8888888888888888,0.8909090909090909
24,0.7547169811320754,0.7428571428571428,0.7572815533980582,0.7884615384615384,0.8073394495412846,0.7307692307692308,0.7358490566037735,0.7927927927927928,0.7547169811320754,0.7964601769911505
25,0.7962962962962963,0.7676767676767676,0.7920792079207921,0.7676767676767676,0.7524752475247524,0.8076923076923077,0.838095238095238,0.7999999999999999,0.78,0.8037383177570094
26,0.8888888888888888,0.7216494845360826,0.8200000000000001,0.8518518518518519,0.8440366972477065,0.780952380952381,0.8653846153846153,0.8990825688073394,0.8737864077669903,0.9056603773584906
27,0.8545454545454546,0.8113207547169811,0.8598130841121496,0.8598130841121496,0.8727272727272727,0.8190476190476189,0.8411214953271028,0.8909090909090909,0.8468468468468469,0.8727272727272727
28,0.8214285714285715,0.7777777777777778,0.8545454545454546,0.8518518518518519,0.8440366972477065,0.8545454545454546,0.8703703703703703,0.8440366972477065,0.8411214953271028,0.8214285714285715
29,0.8627450980392156,0.7047619047619048,0.7722772277227723,0.8679245283018868,0.8598130841121496,0.780952380952381,0.8155339805825242,0.8952380952380952,0.8952380952380952,0.8543689320388349
